Date,Year,PointName,Name Year,Name Year Run,SurveyID,AREA,Route ,Time,Temp (°F),Wind (mph) ,% Cloud,0-3min Passive BACS,4-6min Playback BACS,TotalBACS,TotalNOBO
5/5/2009,2009,J24,J24 2009,J24 2009 3,2009 3,CURE,JR,6:18,61,0,100,0,0,0,0
5/1/2007,2007,J25,J25 2007,J25 2007 1,2007 1,CURE,JR,11:22,80,5,0,1,1,2,0
5/7/2007,2007,J25,J25 2007,J25 2007 2,2007 2,CURE,JR,6:13,55,3,0,1,1,1,0
5/11/2007,2007,J25,J25 2007,J25 2007 3,2007 3,CURE,JR,11:04,75,2,30,3,1,3,0
4/21/2008,2008,J25,J25 2008,J25 2008 1,2008 1,CURE,JR,11:30,70,3,55,0,0,0,0
4/23/2008,2008,J25,J25 2008,J25 2008 2,2008 2,CURE,JR,6:30,60,3,95,2,2,2,0
4/29/2008,2008,J25,J25 2008,J25 2008 3,2008 3,CURE,JR,10:55,65,5,2,0,0,0,0
4/28/2009,2009,J25,J25 2009,J25 2009 1,2009 1,CURE,JR,10:36,81,3,5,0,1,1,0
4/30/2009,2009,J25,J25 2009,J25 2009 2,2009 2,CURE,JR,6:23,58,2,100,0,0,0,0
5/5/2009,2009,J25,J25 2009,J25 2009 3,2009 3,CURE,JR,6:32,61,0,100,0,0,0,0
4/30/2012,2012,J25,J25 2012,J25 2012 1,2012 1,CURE,JR,8:20,70,0,100,1,1,1,0
4/24/2014,2014,J25,J25 2014,J25 2014 1,2014 1,CURE,JR,7:58,50,0,0,0,0,0,0
5/1/2007,2007,J3,J3 2007,J3 2007 1,2007 1,CURE,JR,6:43,65,5,0,0,0,0,0
5/7/2007,2007,J3,J3 2007,J3 2007 2,2007 2,CURE,JR,11:05,58,7,0,0,0,0,0
5/11/2007,2007,J3,J3 2007,J3 2007 3,2007 3,CURE,JR,6:27,60,0,15,0,0,0,0
4/21/2008,2008,J3,J3 2008,J3 2008 1,2008 1,CURE,JR,6:55,50,2,60,1,1,1,0
4/23/2008,2008,J3,J3 2008,J3 2008 2,2008 2,CURE,JR,11:05,70,5,85,0,0,0,0
4/29/2008,2008,J3,J3 2008,J3 2008 3,2008 3,CURE,JR,6:40,50,3,5,0,0,0,0
4/28/2009,2009,J3,J3 2009,J3 2009 1,2009 1,CURE,JR,6:28,58,3,0,0,0,0,0
4/30/2009,2009,J3,J3 2009,J3 2009 2,2009 2,CURE,JR,10:10,65,3,100,0,0,0,1
5/6/2009,2009,J3,J3 2009,J3 2009 3,2009 3,CURE,JR,10:00,75,5,100,0,0,0,0
4/25/2011,2011,J3,J3 2011,J3 2011 1,2011 1,CURE,JR,6:18,68,0,100,0,0,0,0
4/27/2011,2011,J3,J3 2011,J3 2011 2,2011 2,CURE,JR,7:13,70,5,100,0,0,0,0
5/2/2011,2011,J3,J3 2011,J3 2011 3,2011 3,CURE,JR,10:14,77,2,25,0,0,0,0
4/30/2012,2012,J3,J3 2012,J3 2012 1,2012 1,CURE,JR,6:21,65,6,100,1,0,1,0
5/1/2012,2012,J3,J3 2012,J3 2012 2,2012 2,CURE,JR,6:11,,0-10,,0,0,0,0
5/2/2012,2012,J3,J3 2012,J3 2012 3,2012 3,CURE,JR,9:52,72,10,5,0,0,0,0
4/23/2013,2013,J3,J3 2013,J3 2013 1,2013 1,CURE,JR,6:31,50,5,100,0,0,0,0
4/25/2013,2013,J3,J3 2013,J3 2013 2,2013 2,CURE,JR,6:24,,3,,0,0,0,
5/3/2013,2013,J3,J3 2013,J3 2013 3,2013 3,CURE,JR,6:10,58,3,20,0,0,0,1
4/24/2014,2014,J3,J3 2014,J3 2014 1,2014 1,CURE,JR,6:29,45,1,0,0,0,0,0
4/25/2014,2014,J3,J3 2014,J3 2014 2,2014 2,CURE,JR,6:45,50,0,0,0,0,0,0
5/2/2014,2014,J3,J3 2014,J3 2014 3,2014 3,CURE,JR,6:17,50,0,20,0,0,0,0
5/5/2015,2015,J3,J3 2015,J3 2015 1,2015 1,CURE,JR,7:27,56,1,0,0,1,1,0
5/6/2015,2015,J3,J3 2015,J3 2015 2,2015 2,CURE,JR,6:12,52,0,0,0,0,0,0
5/7/2015,2015,J3,J3 2015,J3 2015 3,2015 3,CURE,JR,5:56,60,5,75,0,0,0,1
5/1/2007,2007,J4,J4 2007,J4 2007 1,2007 1,CURE,JR,6:52,65,0,0,0,0,0,0
5/7/2007,2007,J4,J4 2007,J4 2007 2,2007 2,CURE,JR,10:56,58,7,0,0,0,0,0
5/11/2007,2007,J4,J4 2007,J4 2007 3,2007 3,CURE,JR,6:36,60,0,10,0,0,0,0
4/21/2008,2008,J4,J4 2008,J4 2008 1,2008 1,CURE,JR,7:05,50,2,60,0,1,1,0
4/23/2008,2008,J4,J4 2008,J4 2008 2,2008 2,CURE,JR,10:55,70,5,85,0,0,0,0
4/29/2008,2008,J4,J4 2008,J4 2008 3,2008 3,CURE,JR,6:50,50,1,5,0,0,0,0
4/28/2009,2009,J4,J4 2009,J4 2009 1,2009 1,CURE,JR,6:36,59,1,0,0,0,0,0
4/30/2009,2009,J4,J4 2009,J4 2009 2,2009 2,CURE,JR,10:03,64,0,100,0,0,0,0
5/6/2009,2009,J4,J4 2009,J4 2009 3,2009 3,CURE,JR,9:52,75,0,100,0,0,0,0
5/1/2007,2007,J5,J5 2007,J5 2007 1,2007 1,CURE,JR,7:03,65,2,0,1,1,1,0
5/7/2007,2007,J5,J5 2007,J5 2007 2,2007 2,CURE,JR,11:39,58,5,0,0,1,1,0
5/11/2007,2007,J5,J5 2007,J5 2007 3,2007 3,CURE,JR,6:50,60,0,0,1,1,0,0
4/21/2008,2008,J5,J5 2008,J5 2008 1,2008 1,CURE,JR,7:15,50,2,60,1,1,1,0
4/23/2008,2008,J5,J5 2008,J5 2008 2,2008 2,CURE,JR,10:30,70,2,85,0,1,1,0
4/29/2008,2008,J5,J5 2008,J5 2008 3,2008 3,CURE,JR,7:00,50,1,5,1,1,1,0
4/28/2009,2009,J5,J5 2009,J5 2009 1,2009 1,CURE,JR,6:50,59,0,0,0,1,1,0
4/30/2009,2009,J5,J5 2009,J5 2009 2,2009 2,CURE,JR,9:52,64,2,100,1,2,2,0
5/6/2009,2009,J5,J5 2009,J5 2009 3,2009 3,CURE,JR,9:39,74,5,80,1,1,1,0
4/21/2008,2008,J6,J6 2008,J6 2008 1,2008 1,CURE,JR,7:30,55,2,60,0,0,0,0
4/23/2008,2008,J6,J6 2008,J6 2008 2,2008 2,CURE,JR,10:45,70,5,85,0,0,0,0
4/29/2008,2008,J6,J6 2008,J6 2008 3,2008 3,CURE,JR,7:10,50,3,5,0,1,1,0
4/28/2009,2009,J6,J6 2009,J6 2009 1,2009 1,CURE,JR,7:05,60,0,0,0,0,0,0
4/30/2009,2009,J6,J6 2009,J6 2009 2,2009 2,CURE,JR,9:35,64,2,100,0,0,0,0
5/6/2009,2009,J6,J6 2009,J6 2009 3,2009 3,CURE,JR,9:27,73,3,80,1,1,1,0
5/1/2007,2007,J7,J7 2007,J7 2007 1,2007 1,CURE,JR,7:43,70,0,0,0,0,0,0
5/7/2007,2007,J7,J7 2007,J7 2007 2,2007 2,CURE,JR,10:42,58,5,0,0,0,0,0
5/11/2007,2007,J7,J7 2007,J7 2007 3,2007 3,CURE,JR,7:02,60,0,0,0,0,0,0
4/21/2008,2008,J7,J7 2008,J7 2008 1,2008 1,CURE,JR,7:45,55,2,60,0,0,0,0
4/23/2008,2008,J7,J7 2008,J7 2008 2,2008 2,CURE,JR,10:15,70,5,85,0,0,0,0
4/29/2008,2008,J7,J7 2008,J7 2008 3,2008 3,CURE,JR,7:30,50,3,5,0,1,1,0
4/28/2009,2009,J7,J7 2009,J7 2009 1,2009 1,CURE,JR,7:22,61,0,0,1,2,2,0
4/30/2009,2009,J7,J7 2009,J7 2009 2,2009 2,CURE,JR,9:18,64,2,100,0,0,0,0
5/6/2009,2009,J7,J7 2009,J7 2009 3,2009 3,CURE,JR,9:08,72,3,50,1,1,2,0
4/25/2011,2011,J7,J7 2011,J7 2011 1,2011 1,CURE,JR,6:28,68,0,100,1,1,1,0
4/27/2011,2011,J7,J7 2011,J7 2011 2,2011 2,CURE,JR,7:27,70,3,100,1,1,1,0
5/2/2011,2011,J7,J7 2011,J7 2011 3,2011 3,CURE,JR,9:58,75,3,25,0,1,1,0
4/30/2012,2012,J7,J7 2012,J7 2012 1,2012 1,CURE,JR,6:33,65,1,100,0,0,0,0
5/1/2012,2012,J7,J7 2012,J7 2012 2,2012 2,CURE,JR,6:23,,0-5,,0,0,0,0
5/2/2012,2012,J7,J7 2012,J7 2012 3,2012 3,CURE,JR,9:42,72,8,15,1,1,1,1
4/23/2013,2013,J7,J7 2013,J7 2013 1,2013 1,CURE,JR,6:47,50,5,100,0,1,1,0
4/25/2013,2013,J7,J7 2013,J7 2013 2,2013 2,CURE,JR,6:32,,5,,0,0,0,
5/3/2013,2013,J7,J7 2013,J7 2013 3,2013 3,CURE,JR,6:23,58,3,20,0,0,0,0
4/24/2014,2014,J7,J7 2014,J7 2014 1,2014 1,CURE,JR,6:40,46,2,0,0,0,0,0
4/25/2014,2014,J7,J7 2014,J7 2014 2,2014 2,CURE,JR,6:54,50,0,0,0,0,0,0
5/2/2014,2014,J7,J7 2014,J7 2014 3,2014 3,CURE,JR,6:29,55,0,20,0,0,0,0
5/5/2015,2015,J7,J7 2015,J7 2015 1,2015 1,CURE,JR,7:15,56,1,0,0,0,0,0
5/6/2015,2015,J7,J7 2015,J7 2015 2,2015 2,CURE,JR,6:21,52,0,0,0,0,0,0
5/7/2015,2015,J7,J7 2015,J7 2015 3,2015 3,CURE,JR,5:45,60,0,75,0,0,0,0
5/1/2007,2007,J8,J8 2007,J8 2007 1,2007 1,CURE,JR,7:53,70,5,0,0,0,0,0
5/7/2007,2007,J8,J8 2007,J8 2007 2,2007 2,CURE,JR,10:39,58,5,0,0,0,0,0
5/11/2007,2007,J8,J8 2007,J8 2007 3,2007 3,CURE,JR,7:15,60,0,0,0,0,0,0
4/21/2008,2008,J8,J8 2008,J8 2008 1,2008 1,CURE,JR,8:00,60,1,65,0,1,1,0
4/23/2008,2008,J8,J8 2008,J8 2008 2,2008 2,CURE,JR,10:05,70,5,85,0,0,0,0
4/29/2008,2008,J8,J8 2008,J8 2008 3,2008 3,CURE,JR,7:40,50,2,5,0,0,0,0
4/28/2009,2009,J8,J8 2009,J8 2009 1,2009 1,CURE,JR,7:30,62,0,0,0,1,1,0
4/30/2009,2009,J8,J8 2009,J8 2009 2,2009 2,CURE,JR,9:10,63,0,100,0,0,0,0
5/6/2009,2009,J8,J8 2009,J8 2009 3,2009 3,CURE,JR,9:00,71,3,70,1,1,1,0
5/1/2007,2007,J9,J9 2007,J9 2007 1,2007 1,CURE,JR,8:04,70,5,0,1,2,2,0
5/7/2007,2007,J9,J9 2007,J9 2007 2,2007 2,CURE,JR,10:27,58,3,0,0,0,0,0
5/11/2007,2007,J9,J9 2007,J9 2007 3,2007 3,CURE,JR,7:24,60,0,0,0,0,0,0
4/21/2008,2008,J9,J9 2008,J9 2008 1,2008 1,CURE,JR,8:10,60,1,70,0,0,0,0
4/23/2008,2008,J9,J9 2008,J9 2008 2,2008 2,CURE,JR,9:55,70,5,85,0,0,0,0
4/29/2008,2008,J9,J9 2008,J9 2008 3,2008 3,CURE,JR,8:05,50,5,5,0,0,0,0
4/28/2009,2009,J9,J9 2009,J9 2009 1,2009 1,CURE,JR,8:00,64,2,0,0,1,1,0
4/30/2009,2009,J9,J9 2009,J9 2009 2,2009 2,CURE,JR,8:45,61,0,100,0,0,0,0
5/6/2009,2009,J9,J9 2009,J9 2009 3,2009 3,CURE,JR,8:32,69,2,95,0,0,0,0
4/25/2011,2011,J9,J9 2011,J9 2011 1,2011 1,CURE,JR,6:43,68,3,100,0,0,0,0
4/27/2011,2011,J9,J9 2011,J9 2011 2,2011 2,CURE,JR,7:45,70,5,100,1,1,1,0
5/2/2011,2011,J9,J9 2011,J9 2011 3,2011 3,CURE,JR,9:43,75,4,30,1,1,1,0
4/30/2012,2012,J9,J9 2012,J9 2012 1,2012 1,CURE,JR,6:50,65,0,100,0,0,0,0
5/1/2012,2012,J9,J9 2012,J9 2012 2,2012 2,CURE,JR,6:36,,0-5,,0,0,0,0
5/2/2012,2012,J9,J9 2012,J9 2012 3,2012 3,CURE,JR,9:30,70,9,15,0,0,0,0
4/23/2013,2013,J9,J9 2013,J9 2013 1,2013 1,CURE,JR,7:04,50,5,100,0,0,0,0
4/25/2013,2013,J9,J9 2013,J9 2013 2,2013 2,CURE,JR,6:45,,3,,0,0,0,
5/3/2013,2013,J9,J9 2013,J9 2013 3,2013 3,CURE,JR,6:38,58,5,100,1,1,1,0
4/24/2014,2014,J9,J9 2014,J9 2014 1,2014 1,CURE,JR,6:55,46,1,0,0,1,1,0
4/25/2014,2014,J9,J9 2014,J9 2014 2,2014 2,CURE,JR,10:08,72,12,0,4,4,4,0
5/2/2014,2014,J9,J9 2014,J9 2014 3,2014 3,CURE,JR,6:47,55,0,20,0,0,0,0
5/5/2015,2015,J9,J9 2015,J9 2015 1,2015 1,CURE,JR,11:05,75,4,5,0,0,0,0
5/6/2015,2015,J9,J9 2015,J9 2015 2,2015 2,CURE,JR,6:41,55,0,0,0,0,0,0
5/7/2015,2015,J9,J9 2015,J9 2015 3,2015 3,CURE,JR,6:35,62,0,80,0,0,0,0
4/30/2007,2007,K1,K1 2007,K1 2007 1,2007 1,CURE,LK,6:20,57,1,0,0,0,0,0
5/2/2007,2007,K1,K1 2007,K1 2007 2,2007 2,CURE,LK,11:34,77,3,0,0,0,0,0
5/10/2007,2007,K1,K1 2007,K1 2007 3,2007 3,CURE,LK,6:00,64,0,100,0,0,0,0
4/22/2008,2008,K1,K1 2008,K1 2008 1,2008 1,CURE,LK,6:20,59.6,1,100,0,0,0,0
4/26/2008,2008,K1,K1 2008,K1 2008 2,2008 2,CURE,LK,10:51,81,1,0,0,0,0,0
4/30/2008,2008,K1,K1 2008,K1 2008 3,2008 3,CURE,LK,6:18,36.9,0,0,0,0,0,0
4/27/2009,2009,K1,K1 2009,K1 2009 1,2009 1,CURE,LK,6:08,60,1,0,0,1,1,1
4/29/2009,2009,K1,K1 2009,K1 2009 2,2009 2,CURE,LK,10:33,76,6,0,0,0,0,0
5/1/2009,2009,K1,K1 2009,K1 2009 3,2009 3,CURE,LK,6:20,61,2,0,1,1,1,0
4/27/2010,2010,K1,K1 2010,K1 2010 1,2010 1,CURE,LK,6:15,56,0,0,0,0,0,0
4/29/2010,2010,K1,K1 2010,K1 2010 2,2010 2,CURE,LK,9:25,63,0,0,1,1,1,0
5/5/2010,2010,K1,K1 2010,K1 2010 3,2010 3,CURE,LK,7:10,68,0,100,0,0,0,0
4/30/2007,2007,K10,K10 2007,K10 2007 1,2007 1,CURE,LK,8:17,67,1,0,0,0,0,0
5/2/2007,2007,K10,K10 2007,K10 2007 2,2007 2,CURE,LK,9:42,70,3,0,0,0,0,0
5/10/2007,2007,K10,K10 2007,K10 2007 3,2007 3,CURE,LK,8:09,64,1,100,0,0,0,0
4/22/2008,2008,K10,K10 2008,K10 2008 1,2008 1,CURE,LK,8:00,60.3,2,100,0,0,0,0
4/26/2008,2008,K10,K10 2008,K10 2008 2,2008 2,CURE,LK,9:10,77.2,2,0,0,0,0,0
4/30/2008,2008,K10,K10 2008,K10 2008 3,2008 3,CURE,LK,7:47,44.1,0,0,1,1,1,0
4/27/2009,2009,K10,K10 2009,K10 2009 1,2009 1,CURE,LK,8:12,63,0,0,0,0,0,0
4/29/2009,2009,K10,K10 2009,K10 2009 2,2009 2,CURE,LK,8:41,68,4,0,0,0,0,0
5/1/2009,2009,K10,K10 2009,K10 2009 3,2009 3,CURE,LK,8:01,63,4,0,0,0,0,0
4/28/2010,2010,K10,K10 2010,K10 2010 1,2010 1,CURE,LK,10:19,67,2,10,0,1,1,0
4/29/2010,2010,K10,K10 2010,K10 2010 2,2010 2,CURE,LK,6:34,44,0,0,2,2,2,1
5/5/2010,2010,K10,K10 2010,K10 2010 3,2010 3,CURE,LK,9:33,70,1,100,1,1,2,0
4/26/2011,2011,K10,K10 2011,K10 2011 1,2011 1,CURE,LK,10:20,77,0,45,0,0,0,0
5/2/2011,2011,K10,K10 2011,K10 2011 2,2011 2,CURE,LK,7:27,59,0,20,0,0,0,0
5/3/2011,2011,K10,K10 2011,K10 2011 3,2011 3,CURE,LK,7:18,68,4,20,0,0,0,0
4/30/2012,2012,K10,K10 2012,K10 2012 1,2012 1,CURE,LK,8:35,,0-5,,1,2,2,1
5/2/2012,2012,K10,K10 2012,K10 2012 2,2012 2,CURE,LK,9:59,78,8,0,1,1,1,0
5/3/2012,2012,K10,K10 2012,K10 2012 3,2012 3,CURE,LK,9:13,70,5,0,1,1,1,0
4/23/2013,2013,K10,K10 2013,K10 2013 1,2013 1,CURE,LK,9:10,51,10,,0,0,0,
4/25/2013,2013,K10,K10 2013,K10 2013 2,2013 2,CURE,LK,9:29,65,8,40,0,0,0,0
5/1/2013,2013,K10,K10 2013,K10 2013 3,2013 3,CURE,LK,9:45,64,0,100,0,0,0,1
4/24/2014,2014,K10,K10 2014,K10 2014 1,2014 1,CURE,LK,9:41,58,3,0,0,0,0,0
4/25/2014,2014,K10,K10 2014,K10 2014 2,2014 2,CURE,LK,9:19,59,3,5,1,1,1,0
4/28/2014,2014,K10,K10 2014,K10 2014 3,2014 3,CURE,LK,8:40,66,0,80,1,2,2,0
5/5/2015,2015,K10,K10 2015,K10 2015 1,2015 1,CURE,LK,6:58,58,0,0,0,0,0,1
5/8/2015,2015,K10,K10 2015,K10 2015 2,2015 2,CURE,LK,8:36,64,4,0,0,0,0,0
4/30/2007,2007,K11,K11 2007,K11 2007 1,2007 1,CURE,LK,8:28,67,0,0,0,0,0,0
5/2/2007,2007,K11,K11 2007,K11 2007 2,2007 2,CURE,LK,9:31,69,3,0,0,0,0,0
5/10/2007,2007,K11,K11 2007,K11 2007 3,2007 3,CURE,LK,8:20,65,2,100,0,0,0,0
4/22/2008,2008,K11,K11 2008,K11 2008 1,2008 1,CURE,LK,8:15,60.3,2,100,0,1,1,0
4/26/2008,2008,K11,K11 2008,K11 2008 2,2008 2,CURE,LK,8:57,76.8,1,0,0,1,1,0
4/30/2008,2008,K11,K11 2008,K11 2008 3,2008 3,CURE,LK,8:00,46.3,0,0,0,0,0,0
4/27/2009,2009,K11,K11 2009,K11 2009 1,2009 1,CURE,LK,8:25,63,1,0,0,0,0,0
4/29/2009,2009,K11,K11 2009,K11 2009 2,2009 2,CURE,LK,8:54,68,2,0,0,0,0,0
5/1/2009,2009,K11,K11 2009,K11 2009 3,2009 3,CURE,LK,8:10,64,4,0,0,0,0,0
4/30/2007,2007,K12,K12 2007,K12 2007 1,2007 1,CURE,LK,9:01,69,5,0,0,0,0,0
5/2/2007,2007,K12,K12 2007,K12 2007 2,2007 2,CURE,LK,9:15,68,10,0,0,0,0,1
5/10/2007,2007,K12,K12 2007,K12 2007 3,2007 3,CURE,LK,8:36,65,1,100,0,0,0,0
4/22/2008,2008,K12,K12 2008,K12 2008 1,2008 1,CURE,LK,8:30,61.5,2,100,0,0,0,0
4/26/2008,2008,K12,K12 2008,K12 2008 2,2008 2,CURE,LK,8:43,74.2,2,0,0,0,0,0
4/30/2008,2008,K12,K12 2008,K12 2008 3,2008 3,CURE,LK,8:14,48.9,0,0,1,1,1,0
4/27/2009,2009,K12,K12 2009,K12 2009 1,2009 1,CURE,LK,8:42,63,0,0,0,0,0,0
4/29/2009,2009,K12,K12 2009,K12 2009 2,2009 2,CURE,LK,8:33,68,1,0,0,0,0,0
5/1/2009,2009,K12,K12 2009,K12 2009 3,2009 3,CURE,LK,8:29,65,2,0,0,0,0,1
4/28/2010,2010,K12,K12 2010,K12 2010 1,2010 1,CURE,LK,10:05,66,2,10,0,0,0,0
4/29/2010,2010,K12,K12 2010,K12 2010 2,2010 2,CURE,LK,6:47,45,0,0,0,0,0,0
5/5/2010,2010,K12,K12 2010,K12 2010 3,2010 3,CURE,LK,9:16,70,0,100,0,0,0,0
4/26/2011,2011,K12,K12 2011,K12 2011 1,2011 1,CURE,LK,10:35,77,0,45,0,0,0,1
5/2/2011,2011,K12,K12 2011,K12 2011 2,2011 2,CURE,LK,7:14,59,0,20,0,0,0,2
5/3/2011,2011,K12,K12 2011,K12 2011 3,2011 3,CURE,LK,7:06,65,3,50,0,0,0,2
4/30/2012,2012,K12,K12 2012,K12 2012 1,2012 1,CURE,LK,8:51,,0-10,,1,1,1,1
5/2/2012,2012,K12,K12 2012,K12 2012 2,2012 2,CURE,LK,10:16,79,7,0,2,1,2,0
5/3/2012,2012,K12,K12 2012,K12 2012 3,2012 3,CURE,LK,8:57,70,4,0,2,1,2,1
4/23/2013,2013,K12,K12 2013,K12 2013 1,2013 1,CURE,LK,9:27,51,3,,0,0,0,
4/25/2013,2013,K12,K12 2013,K12 2013 2,2013 2,CURE,LK,9:37,65,8,30,0,0,0,1
5/1/2013,2013,K12,K12 2013,K12 2013 3,2013 3,CURE,LK,10:08,66,2,100,0,0,0,0
4/24/2014,2014,K12,K12 2014,K12 2014 1,2014 1,CURE,LK,9:57,60,2,0,0,0,0,0
4/25/2014,2014,K12,K12 2014,K12 2014 2,2014 2,CURE,LK,9:06,56,2,5,0,0,0,0
4/28/2014,2014,K12,K12 2014,K12 2014 3,2014 3,CURE,LK,8:57,66,0,80,0,0,0,0
5/5/2015,2015,K12,K12 2015,K12 2015 1,2015 1,CURE,LK,6:45,55,0,5,0,0,0,1
5/8/2015,2015,K12,K12 2015,K12 2015 2,2015 2,CURE,LK,8:53,64,1,2,0,0,0,0
4/30/2007,2007,K13,K13 2007,K13 2007 1,2007 1,CURE,LK,9:10,70,5,0,0,0,0,0
5/2/2007,2007,K13,K13 2007,K13 2007 2,2007 2,CURE,LK,9:06,65,10,0,0,0,0,0
5/10/2007,2007,K13,K13 2007,K13 2007 3,2007 3,CURE,LK,8:46,65,1,100,0,0,0,0
4/22/2008,2008,K13,K13 2008,K13 2008 1,2008 1,CURE,LK,8:37,60.7,2,100,0,0,0,0
4/26/2008,2008,K13,K13 2008,K13 2008 2,2008 2,CURE,LK,8:33,74,2,0,0,0,0,0
4/30/2008,2008,K13,K13 2008,K13 2008 3,2008 3,CURE,LK,8:22,50,0,0,0,0,0,0
4/27/2009,2009,K13,K13 2009,K13 2009 1,2009 1,CURE,LK,8:51,64,0,0,1,0,1,0
4/29/2009,2009,K13,K13 2009,K13 2009 2,2009 2,CURE,LK,8:26,66,0,0,0,0,0,0
5/1/2009,2009,K13,K13 2009,K13 2009 3,2009 3,CURE,LK,8:38,65,1,0,0,0,0,0
4/28/2010,2010,K13,K13 2010,K13 2010 1,2010 1,CURE,LK,9:58,65,2,5,0,0,0,0
4/29/2010,2010,K13,K13 2010,K13 2010 2,2010 2,CURE,LK,6:54,46,0,0,0,0,0,0
5/5/2010,2010,K13,K13 2010,K13 2010 3,2010 3,CURE,LK,9:08,68,0,100,0,0,0,0
4/30/2007,2007,K14,K14 2007,K14 2007 1,2007 1,CURE,LK,9:20,71,5,0,0,1,1,0
5/2/2007,2007,K14,K14 2007,K14 2007 2,2007 2,CURE,LK,8:54,64,12,0,1,0,1,0
5/10/2007,2007,K14,K14 2007,K14 2007 3,2007 3,CURE,LK,8:58,65,1,100,0,0,0,0
4/22/2008,2008,K14,K14 2008,K14 2008 1,2008 1,CURE,LK,8:46,61.7,2,100,1,1,1,0
4/26/2008,2008,K14,K14 2008,K14 2008 2,2008 2,CURE,LK,8:22,72.7,2,0,2,0,2,0
4/30/2008,2008,K14,K14 2008,K14 2008 3,2008 3,CURE,LK,8:31,50.9,0,0,0,0,0,0
4/27/2009,2009,K14,K14 2009,K14 2009 1,2009 1,CURE,LK,9:03,66,1,0,0,0,0,0
4/29/2009,2009,K14,K14 2009,K14 2009 2,2009 2,CURE,LK,8:18,65,0,0,0,0,0,0
5/1/2009,2009,K14,K14 2009,K14 2009 3,2009 3,CURE,LK,8:47,65,1,0,0,0,0,0
4/28/2010,2010,K14,K14 2010,K14 2010 1,2010 1,CURE,LK,9:50,65,1,0,0,0,0,0
4/29/2010,2010,K14,K14 2010,K14 2010 2,2010 2,CURE,LK,7:04,47,0,0,0,0,0,0
5/5/2010,2010,K14,K14 2010,K14 2010 3,2010 3,CURE,LK,8:59,68,0,100,0,0,0,0
4/30/2007,2007,K15,K15 2007,K15 2007 1,2007 1,CURE,LK,9:31,72,5,0,0,0,0,0
5/2/2007,2007,K15,K15 2007,K15 2007 2,2007 2,CURE,LK,8:43,63,10,0,0,0,0,0
5/10/2007,2007,K15,K15 2007,K15 2007 3,2007 3,CURE,LK,9:08,65,1,100,0,0,0,0
4/22/2008,2008,K15,K15 2008,K15 2008 1,2008 1,CURE,LK,8:55,62.3,2,85,1,1,1,0
4/26/2008,2008,K15,K15 2008,K15 2008 2,2008 2,CURE,LK,8:13,72,0,0,1,0,1,0
4/30/2008,2008,K15,K15 2008,K15 2008 3,2008 3,CURE,LK,8:41,52.5,0,0,0,0,0,0
4/27/2009,2009,K15,K15 2009,K15 2009 1,2009 1,CURE,LK,9:12,69,0,0,0,0,0,0
4/29/2009,2009,K15,K15 2009,K15 2009 2,2009 2,CURE,LK,8:10,64,0,0,0,0,0,0
5/1/2009,2009,K15,K15 2009,K15 2009 3,2009 3,CURE,LK,8:56,66,1,0,0,0,0,0
4/27/2010,2010,K15,K15 2010,K15 2010 1,2010 1,CURE,LK,8:36,63,6,0,0,0,0,0
4/29/2010,2010,K15,K15 2010,K15 2010 2,2010 2,CURE,LK,8:20,60,0,0,0,0,0,0
5/5/2010,2010,K15,K15 2010,K15 2010 3,2010 3,CURE,LK,7:56,68,0,100,0,0,0,0
4/26/2011,2011,K15,K15 2011,K15 2011 1,2011 1,CURE,LK,10:43,78,1,40,1,1,1,1
5/2/2011,2011,K15,K15 2011,K15 2011 2,2011 2,CURE,LK,6:15,59,0,20,1,1,1,0
5/3/2011,2011,K15,K15 2011,K15 2011 3,2011 3,CURE,LK,6:32,64,0,100,0,0,0,0
4/30/2012,2012,K15,K15 2012,K15 2012 1,2012 1,CURE,LK,9:02,,0-5,,0,0,0,0
5/2/2012,2012,K15,K15 2012,K15 2012 2,2012 2,CURE,LK,10:50,79,6,0,0,0,0,0
5/3/2012,2012,K15,K15 2012,K15 2012 3,2012 3,CURE,LK,8:12,68,0,0,0,0,0,0
4/23/2013,2013,K15,K15 2013,K15 2013 1,2013 1,CURE,LK,9:38,52,8,,1,1,1,
4/25/2013,2013,K15,K15 2013,K15 2013 2,2013 2,CURE,LK,10:07,65,8,30,1,0,1,0
5/3/2013,2013,K15,K15 2013,K15 2013 3,2013 3,CURE,LK,8:50,58,3,40,0,0,0,0
4/24/2014,2014,K15,K15 2014,K15 2014 1,2014 1,CURE,LK,10:12,61,3,0,0,0,0,0
4/25/2014,2014,K15,K15 2014,K15 2014 2,2014 2,CURE,LK,8:21,56,2,0,1,1,1,0
4/28/2014,2014,K15,K15 2014,K15 2014 3,2014 3,CURE,LK,9:13,71,0,80,0,0,0,0
5/5/2015,2015,K15,K15 2015,K15 2015 1,2015 1,CURE,LK,6:15,55,0,0,1,1,1,0
5/8/2015,2015,K15,K15 2015,K15 2015 2,2015 2,CURE,LK,9:12,70,4,2,0,0,0,0
4/30/2007,2007,K16,K16 2007,K16 2007 1,2007 1,CURE,LK,9:43,73,5,0,3,3,3,0
5/2/2007,2007,K16,K16 2007,K16 2007 2,2007 2,CURE,LK,8:31,62,10,0,0,0,0,1
5/10/2007,2007,K16,K16 2007,K16 2007 3,2007 3,CURE,LK,9:21,66,1,100,0,0,0,0
